user_id,signup_date,plan_type,channel
3662,2023-01-30,free,ads
3663,2023-01-09,free,organic
3664,2023-02-02,free,referral
3665,2023-01-27,free,organic
3666,2023-01-30,free,doctor
3667,2023-02-06,premium,doctor
3668,2023-01-04,free,ads
3669,2023-02-05,free,ads
3670,2023-01-30,free,organic
3671,2023-02-13,free,ads
3672,2023-02-21,free,referral
3673,2023-01-20,premium,referral
3674,2023-02-16,free,ads
3675,2023-01-02,free,referral
3676,2023-01-26,free,referral
3677,2023-01-17,free,organic
3678,2023-02-22,free,referral
3679,2023-01-01,premium,doctor
3680,2023-02-17,free,doctor
3681,2023-01-14,premium,organic
3682,2023-02-07,free,ads
3683,2023-01-05,premium,organic
3684,2023-01-03,free,ads
3685,2023-01-28,free,ads
3686,2023-01-23,free,ads
3687,2023-02-14,premium,ads
3688,2023-01-05,free,ads
3689,2023-02-04,free,organic
3690,2023-01-04,free,ads
3691,2023-03-01,premium,referral
3692,2023-02-27,free,referral
3693,2023-01-05,premium,ads
3694,2023-03-01,free,referral
3695,2023-01-31,free,doctor
3696,2023-01-03,free,organic
3697,2023-01-19,premium,organic
3698,2023-01-27,free,ads
3699,2023-01-12,premium,ads
3700,2023-02-19,free,doctor
3701,2023-01-09,free,ads
3702,2023-02-19,free,referral
3703,2023-02-11,free,doctor
3704,2023-02-16,premium,referral
3705,2023-02-11,premium,organic
3706,2023-01-27,premium,referral
3707,2023-01-24,premium,organic
3708,2023-02-27,free,referral
3709,2023-01-25,free,organic
3710,2023-01-29,premium,ads
3711,2023-02-25,free,referral
3712,2023-02-28,premium,organic
3713,2023-02-28,premium,referral
3714,2023-01-25,free,doctor
3715,2023-01-25,premium,ads
3716,2023-01-06,free,organic
3717,2023-02-13,free,doctor
3718,2023-02-12,free,referral
3719,2023-02-25,free,doctor
3720,2023-02-04,free,referral
3721,2023-01-09,free,ads
3722,2023-02-11,premium,doctor
3723,2023-02-25,premium,ads
3724,2023-01-23,free,organic
3725,2023-01-08,free,referral
3726,2023-01-12,premium,referral
3727,2023-02-04,free,ads
3728,2023-01-26,free,ads
3729,2023-02-03,free,organic
3730,2023-01-09,free,doctor
3731,2023-02-16,free,referral
3732,2023-01-15,premium,referral
3733,2023-02-23,free,organic
3734,2023-01-01,free,organic
3735,2023-02-18,free,ads
3736,2023-01-02,free,ads
3737,2023-01-20,free,doctor
3738,2023-01-30,premium,organic
3739,2023-02-13,premium,doctor
3740,2023-02-16,free,organic
3741,2023-02-04,premium,referral
3742,2023-01-28,premium,organic
3743,2023-02-04,premium,organic
3744,2023-01-25,free,referral
3745,2023-02-22,free,organic
3746,2023-01-15,free,doctor
3747,2023-01-16,free,ads
3748,2023-01-30,free,ads
3749,2023-01-23,free,doctor
3750,2023-01-10,premium,referral
3751,2023-01-18,premium,organic
3752,2023-01-13,premium,doctor
3753,2023-03-01,free,ads
3754,2023-02-26,free,ads
3755,2023-02-16,free,doctor
3756,2023-02-18,free,ads
3757,2023-01-08,free,doctor
3758,2023-01-03,free,ads
3759,2023-02-21,free,doctor
3760,2023-02-12,premium,organic
3761,2023-01-27,free,organic
3762,2023-02-09,premium,organic
3763,2023-02-19,free,organic
3764,2023-03-01,free,ads
3765,2023-02-26,free,referral
3766,2023-02-26,free,doctor
3767,2023-01-02,free,referral
3768,2023-01-16,free,ads
3769,2023-01-14,free,ads
3770,2023-01-05,free,referral
3771,2023-01-07,free,referral
3772,2023-02-08,premium,ads
3773,2023-01-03,free,ads
3774,2023-01-29,premium,doctor
3775,2023-02-08,free,organic
3776,2023-02-13,premium,organic
3777,2023-02-15,premium,doctor
3778,2023-02-25,free,referral
3779,2023-01-04,free,ads
3780,2023-01-16,premium,referral
3781,2023-02-17,free,organic
3782,2023-01-03,free,organic
3783,2023-01-26,free,referral
3784,2023-01-29,premium,organic
3785,2023-01-15,premium,ads
3786,2023-02-04,free,doctor
3787,2023-01-14,free,referral
3788,2023-02-18,free,ads
3789,2023-02-25,free,ads
3790,2023-02-19,premium,organic
3791,2023-01-04,free,ads
3792,2023-01-09,free,referral
3793,2023-02-02,free,ads
3794,2023-01-19,premium,doctor
3795,2023-01-15,free,ads
3796,2023-02-22,free,ads
3797,2023-02-28,free,doctor
3798,2023-02-16,free,ads
3799,2023-02-06,free,ads
3800,2023-01-21,free,organic
3801,2023-02-06,free,referral
3802,2023-02-08,premium,organic
3803,2023-02-19,premium,referral
3804,2023-02-13,premium,doctor
3805,2023-02-22,free,doctor
3806,2023-01-21,premium,doctor
3807,2023-01-16,free,referral
3808,2023-01-20,free,referral
3809,2023-02-26,free,referral
3810,2023-01-10,free,doctor
3811,2023-02-12,free,referral
3812,2023-02-03,free,ads
3813,2023-01-15,free,organic
3814,2023-01-27,free,doctor
3815,2023-01-20,free,organic
3816,2023-01-18,free,ads
3817,2023-01-04,free,referral
3818,2023-02-05,premium,organic
3819,2023-03-02,premium,ads
3820,2023-02-07,free,ads
3821,2023-02-26,free,organic
3822,2023-02-17,free,doctor
3823,2023-02-28,premium,organic
3824,2023-01-12,free,doctor
3825,2023-02-10,free,referral
3826,2023-02-13,free,doctor
3827,2023-01-28,free,referral
3828,2023-02-05,free,organic
3829,2023-02-01,premium,referral
3830,2023-01-04,free,ads
3831,2023-01-23,free,referral
3832,2023-03-02,premium,doctor
3833,2023-02-11,premium,doctor
3834,2023-02-12,free,doctor
3835,2023-01-25,free,referral
3836,2023-02-20,free,doctor
3837,2023-02-03,premium,doctor
3838,2023-01-21,free,ads
3839,2023-02-14,premium,referral
3840,2023-01-27,free,ads
3841,2023-01-27,free,doctor
3842,2023-01-10,free,doctor
3843,2023-01-20,free,doctor
3844,2023-01-25,free,referral
3845,2023-01-12,free,organic
3846,2023-02-18,free,doctor
3847,2023-02-04,premium,doctor
3848,2023-01-31,free,doctor
3849,2023-01-16,premium,doctor
3850,2023-02-24,free,referral
3851,2023-01-15,free,organic
3852,2023-01-20,free,organic
3853,2023-02-24,free,organic
3854,2023-02-15,premium,doctor
3855,2023-01-10,free,doctor
3856,2023-02-21,free,organic
3857,2023-01-30,free,organic
3858,2023-02-28,free,doctor
3859,2023-01-04,free,doctor
3860,2023-02-05,premium,ads
3861,2023-01-27,premium,ads
3862,2023-01-27,free,ads
3863,2023-02-05,free,organic
3864,2023-02-03,free,referral
3865,2023-01-09,free,doctor
3866,2023-01-25,free,ads
3867,2023-01-16,free,referral
3868,2023-01-17,free,doctor
3869,2023-01-14,free,referral
3870,2023-01-22,free,organic
3871,2023-02-11,free,organic
3872,2023-01-06,free,organic
3873,2023-03-01,free,ads
3874,2023-01-29,premium,doctor
3875,2023-02-24,free,organic
3876,2023-01-24,free,ads
3877,2023-01-06,free,ads
3878,2023-02-04,premium,ads
3879,2023-02-16,free,ads
3880,2023-02-23,free,organic
3881,2023-01-13,free,ads
3882,2023-01-04,premium,organic
3883,2023-01-18,premium,organic
3884,2023-01-25,free,ads
3885,2023-02-13,premium,organic
3886,2023-02-08,premium,doctor
3887,2023-02-08,premium,doctor
3888,2023-01-03,free,referral
3889,2023-02-25,free,doctor
3890,2023-01-05,free,organic
3891,2023-01-13,premium,organic
3892,2023-02-21,free,doctor
3893,2023-02-18,free,ads
3894,2023-02-07,free,ads
3895,2023-02-16,premium,organic
3896,2023-02-12,premium,ads
3897,2023-02-05,free,referral
3898,2023-01-14,premium,referral
3899,2023-01-31,free,doctor
3900,2023-01-14,premium,doctor
3901,2023-02-25,free,ads
3902,2023-02-28,free,organic
3903,2023-01-22,premium,doctor
3904,2023-01-20,free,referral
3905,2023-02-28,premium,doctor
3906,2023-01-01,free,doctor
3907,2023-01-14,free,referral
3908,2023-03-01,free,organic
3909,2023-01-13,free,doctor
3910,2023-02-17,free,doctor
3911,2023-01-08,free,doctor
3912,2023-02-17,free,ads
3913,2023-02-18,free,doctor
3914,2023-01-31,premium,referral
3915,2023-02-28,premium,organic
3916,2023-01-16,free,organic
3917,2023-02-14,premium,referral
3918,2023-02-08,free,ads
3919,2023-02-15,free,referral
3920,2023-01-14,premium,organic
3921,2023-01-26,premium,referral
3922,2023-02-28,free,ads
3923,2023-01-16,premium,organic
3924,2023-02-05,free,ads
3925,2023-01-21,premium,referral
3926,2023-02-19,free,doctor
3927,2023-01-19,free,referral
3928,2023-01-25,free,ads
3929,2023-01-30,free,referral
3930,2023-02-04,free,doctor
3931,2023-02-11,premium,ads
3932,2023-01-23,free,referral
3933,2023-01-20,free,ads
3934,2023-01-17,free,ads
3935,2023-01-24,free,organic
3936,2023-02-02,free,organic
3937,2023-02-26,free,ads
3938,2023-02-01,free,referral
3939,2023-01-30,free,referral
3940,2023-01-07,free,referral
3941,2023-02-21,premium,doctor
3942,2023-02-16,premium,ads
3943,2023-01-31,free,ads
3944,2023-02-18,free,doctor
3945,2023-02-23,free,ads
3946,2023-01-21,free,ads
3947,2023-02-28,free,doctor
3948,2023-01-14,free,organic
3949,2023-01-24,free,ads
3950,2023-01-21,free,doctor
3951,2023-01-27,free,referral
3952,2023-01-03,premium,organic
3953,2023-02-06,premium,referral
3954,2023-02-25,free,ads
3955,2023-01-15,free,organic
3956,2023-02-17,premium,doctor
3957,2023-01-10,premium,ads
3958,2023-01-02,free,doctor
3959,2023-01-17,free,organic
3960,2023-02-05,free,referral
3961,2023-03-01,free,ads
3962,2023-02-07,free,ads
3963,2023-02-07,free,doctor
3964,2023-02-16,free,organic
3965,2023-01-27,free,doctor
3966,2023-01-19,premium,organic
3967,2023-01-10,free,ads
3968,2023-01-13,free,organic
3969,2023-01-22,free,ads
3970,2023-01-15,free,organic
3971,2023-01-25,premium,referral
3972,2023-02-06,free,organic
3973,2023-02-23,free,referral
3974,2023-01-16,premium,organic
3975,2023-02-01,free,organic
3976,2023-02-05,premium,doctor
3977,2023-02-11,free,doctor
3978,2023-03-02,free,ads
3979,2023-02-13,free,doctor
3980,2023-01-22,free,organic
3981,2023-01-17,premium,doctor
3982,2023-02-18,premium,organic
3983,2023-02-22,free,referral
3984,2023-02-01,free,organic
3985,2023-02-16,premium,ads
3986,2023-02-11,premium,referral
3987,2023-02-17,free,ads
3988,2023-02-01,free,ads
3989,2023-01-30,free,ads
3990,2023-01-11,premium,doctor
3991,2023-02-16,free,ads
3992,2023-02-20,free,referral
3993,2023-01-23,premium,organic
3994,2023-01-11,free,ads
3995,2023-01-09,free,referral
3996,2023-02-16,free,ads
3997,2023-02-04,free,organic
3998,2023-02-01,free,referral
3999,2023-01-12,free,referral
4000,2023-02-28,free,organic
4001,2023-02-26,free,referral
4002,2023-02-04,premium,organic
4003,2023-02-11,premium,referral
4004,2023-01-04,free,referral
4005,2023-02-03,free,organic
4006,2023-01-03,free,organic
4007,2023-02-23,free,referral
4008,2023-02-24,free,referral
4009,2023-01-05,free,organic
4010,2023-03-02,free,doctor
4011,2023-02-22,free,organic
4012,2023-02-12,free,referral
4013,2023-01-04,free,referral
4014,2023-02-18,free,referral
4015,2023-01-01,free,organic
4016,2023-01-27,free,referral
4017,2023-01-09,premium,doctor
4018,2023-02-23,premium,ads
4019,2023-02-10,free,doctor
4020,2023-01-15,free,organic
4021,2023-01-05,free,referral
4022,2023-02-15,free,organic
4023,2023-01-10,free,ads
4024,2023-01-01,premium,organic
4025,2023-01-14,free,referral
4026,2023-02-02,premium,ads
4027,2023-01-30,free,ads
4028,2023-01-24,free,referral
4029,2023-01-04,premium,referral
4030,2023-02-09,free,referral
4031,2023-02-10,free,organic
4032,2023-02-12,free,doctor
4033,2023-03-01,free,organic
4034,2023-02-09,premium,organic
4035,2023-02-28,free,doctor
4036,2023-01-31,premium,referral
4037,2023-02-12,premium,referral
4038,2023-02-01,premium,doctor
4039,2023-01-02,free,doctor
4040,2023-01-01,free,organic
4041,2023-02-04,premium,ads
4042,2023-02-05,free,doctor
4043,2023-01-27,free,organic
4044,2023-01-01,free,ads
4045,2023-01-02,free,referral
4046,2023-02-03,free,referral
4047,2023-02-16,free,organic
4048,2023-01-18,free,organic
4049,2023-02-04,premium,doctor
4050,2023-01-19,free,referral
4051,2023-01-02,premium,organic
4052,2023-02-02,free,referral
4053,2023-02-22,premium,referral
4054,2023-02-14,free,doctor
4055,2023-02-13,premium,ads
4056,2023-01-28,free,doctor
4057,2023-02-21,premium,organic
4058,2023-03-02,free,doctor
4059,2023-02-28,premium,doctor
4060,2023-01-12,premium,referral
4061,2023-01-07,free,doctor
4062,2023-02-28,free,organic
4063,2023-01-07,premium,ads
4064,2023-02-03,free,doctor
4065,2023-01-10,premium,doctor
4066,2023-01-16,free,ads
4067,2023-01-13,free,organic
4068,2023-02-09,premium,organic
4069,2023-02-03,free,doctor
4070,2023-01-17,premium,referral
4071,2023-02-22,free,doctor
4072,2023-01-23,free,ads
4073,2023-01-18,free,ads
4074,2023-02-20,free,ads
4075,2023-01-26,free,doctor
4076,2023-01-06,free,doctor
4077,2023-01-24,free,organic
4078,2023-01-26,free,referral
4079,2023-01-30,premium,doctor
4080,2023-02-06,free,organic
4081,2023-01-16,free,doctor
4082,2023-02-14,free,organic
4083,2023-01-15,free,organic
4084,2023-01-20,premium,referral
4085,2023-02-13,free,doctor
4086,2023-02-22,free,organic
4087,2023-02-24,free,ads
4088,2023-01-06,free,ads
4089,2023-02-11,premium,ads
4090,2023-02-24,free,referral
4091,2023-02-11,premium,organic
4092,2023-02-18,free,referral
4093,2023-01-03,free,doctor
4094,2023-01-06,premium,doctor
4095,2023-01-26,free,organic
4096,2023-01-25,free,ads
4097,2023-01-25,free,organic
4098,2023-02-05,free,organic
4099,2023-01-31,free,organic
4100,2023-01-04,free,referral
4101,2023-02-10,free,doctor
4102,2023-01-01,free,organic
4103,2023-02-14,free,organic
4104,2023-01-11,free,organic
4105,2023-01-06,free,referral
4106,2023-02-01,free,referral
4107,2023-02-24,premium,referral
4108,2023-01-28,free,organic
4109,2023-02-11,premium,ads
4110,2023-02-20,free,ads
4111,2023-01-22,free,ads
4112,2023-02-06,free,doctor
4113,2023-02-24,free,organic
4114,2023-01-07,free,ads
4115,2023-02-27,free,ads
4116,2023-02-03,free,ads
4117,2023-02-28,premium,organic
4118,2023-01-03,free,ads
4119,2023-01-15,free,ads
4120,2023-01-14,premium,organic
4121,2023-02-27,free,doctor
4122,2023-02-25,free,referral
4123,2023-02-14,free,ads
4124,2023-02-26,premium,referral
4125,2023-02-06,premium,doctor
4126,2023-01-31,free,doctor
4127,2023-01-18,free,ads
4128,2023-01-03,premium,organic
4129,2023-03-01,free,doctor
4130,2023-01-05,free,referral
4131,2023-02-13,free,referral
4132,2023-03-01,free,referral
4133,2023-01-18,free,referral
4134,2023-02-27,free,doctor
4135,2023-02-04,free,ads
4136,2023-02-06,free,ads
4137,2023-02-12,premium,referral
4138,2023-01-03,free,ads
4139,2023-01-12,free,referral
4140,2023-03-01,free,referral
4141,2023-02-24,free,organic
4142,2023-01-21,free,doctor
4143,2023-01-02,free,doctor
4144,2023-01-14,premium,referral
4145,2023-02-07,premium,doctor
4146,2023-01-10,free,ads
4147,2023-02-18,free,referral
4148,2023-02-22,free,organic
4149,2023-02-15,premium,ads
4150,2023-02-22,premium,organic
4151,2023-01-26,free,organic
4152,2023-03-01,free,doctor
4153,2023-01-05,premium,doctor
4154,2023-01-20,free,referral
4155,2023-01-11,free,doctor
4156,2023-02-06,free,organic
4157,2023-01-16,free,organic
4158,2023-02-06,premium,ads
4159,2023-02-23,premium,organic
4160,2023-02-24,free,referral
4161,2023-01-25,free,referral
4162,2023-02-13,free,doctor
4163,2023-02-27,free,doctor
4164,2023-02-04,free,doctor
4165,2023-01-22,free,referral
4166,2023-01-25,free,organic
4167,2023-02-18,free,doctor
4168,2023-02-17,free,ads
4169,2023-01-09,free,doctor
4170,2023-02-20,free,referral
4171,2023-02-14,free,doctor
4172,2023-02-16,premium,organic
4173,2023-01-06,free,doctor
4174,2023-02-02,free,referral
4175,2023-02-17,premium,referral
4176,2023-01-23,premium,ads
4177,2023-01-04,free,referral
4178,2023-01-07,premium,ads
4179,2023-01-28,free,organic
4180,2023-01-15,free,referral
4181,2023-02-23,free,doctor
4182,2023-01-05,free,organic
4183,2023-01-22,free,doctor
4184,2023-02-08,free,doctor
4185,2023-02-19,free,doctor
4186,2023-02-09,free,organic
4187,2023-02-08,free,organic
4188,2023-01-26,free,referral
4189,2023-02-19,free,doctor
4190,2023-01-21,premium,ads
4191,2023-01-02,premium,referral
4192,2023-02-10,premium,organic
4193,2023-01-18,free,ads
4194,2023-02-20,premium,organic
4195,2023-01-29,free,ads
4196,2023-02-01,free,referral
4197,2023-01-15,free,ads
4198,2023-01-23,free,referral
4199,2023-02-05,free,organic
4200,2023-03-02,free,ads
4201,2023-01-25,premium,doctor
4202,2023-01-28,free,doctor
4203,2023-01-12,free,organic
4204,2023-02-13,premium,ads
4205,2023-02-07,free,doctor
4206,2023-02-12,free,referral
4207,2023-01-25,free,ads
4208,2023-01-06,free,ads
4209,2023-02-19,free,doctor
4210,2023-02-09,free,referral
4211,2023-01-19,free,referral
4212,2023-02-21,free,referral
4213,2023-01-16,free,ads
4214,2023-02-15,free,organic
4215,2023-01-05,free,ads
4216,2023-01-06,premium,ads
4217,2023-01-18,free,doctor
4218,2023-01-10,free,organic
4219,2023-01-25,free,referral
4220,2023-02-15,free,doctor
4221,2023-02-20,free,ads
4222,2023-02-10,free,organic
4223,2023-01-10,premium,referral
4224,2023-02-17,premium,referral
4225,2023-01-25,free,ads
4226,2023-01-21,premium,referral
4227,2023-01-24,free,referral
4228,2023-01-07,free,organic
4229,2023-01-06,free,doctor
4230,2023-01-01,free,organic
4231,2023-03-02,premium,doctor
4232,2023-01-20,free,doctor
4233,2023-01-29,free,doctor
4234,2023-01-24,premium,referral
4235,2023-02-18,free,organic
4236,2023-01-18,free,referral
4237,2023-01-07,free,ads
4238,2023-01-09,premium,organic
4239,2023-01-06,premium,doctor
4240,2023-01-12,free,referral
4241,2023-01-28,free,referral
4242,2023-01-29,free,organic
4243,2023-02-05,premium,organic
4244,2023-02-05,free,doctor
4245,2023-02-02,free,doctor
4246,2023-01-27,premium,ads
4247,2023-01-07,free,doctor
4248,2023-01-02,free,referral
4249,2023-01-06,free,ads
4250,2023-01-23,premium,ads
4251,2023-02-05,free,ads
4252,2023-01-06,free,organic
4253,2023-02-08,free,doctor
4254,2023-02-08,free,ads
4255,2023-02-20,free,organic
4256,2023-01-21,free,organic
4257,2023-02-25,premium,ads
4258,2023-01-25,free,ads
4259,2023-01-01,free,referral
4260,2023-01-19,free,ads
4261,2023-01-27,free,referral
4262,2023-01-25,premium,ads
4263,2023-02-19,free,ads
4264,2023-01-06,free,doctor
4265,2023-02-16,free,ads
4266,2023-02-27,free,ads
4267,2023-02-05,free,referral
4268,2023-02-27,free,referral
4269,2023-01-16,premium,doctor
4270,2023-02-06,premium,ads
4271,2023-02-03,free,ads
4272,2023-01-11,premium,referral
4273,2023-02-13,free,organic
4274,2023-01-25,free,organic
4275,2023-01-11,free,organic
4276,2023-01-09,free,referral
4277,2023-01-18,free,referral
4278,2023-01-20,free,organic
4279,2023-01-18,free,organic
4280,2023-02-01,free,ads
4281,2023-01-10,free,referral
4282,2023-01-05,premium,referral
4283,2023-01-11,free,organic
4284,2023-01-28,free,organic
4285,2023-01-18,free,doctor
4286,2023-01-27,free,referral
4287,2023-01-20,premium,doctor
4288,2023-01-31,free,ads
4289,2023-02-20,free,doctor
4290,2023-01-05,premium,organic
4291,2023-01-24,free,referral
4292,2023-01-17,free,referral
4293,2023-03-02,free,doctor
4294,2023-01-16,premium,doctor
4295,2023-02-16,free,ads
4296,2023-02-10,free,ads
4297,2023-02-01,free,organic
4298,2023-02-08,free,organic
4299,2023-02-09,free,organic
4300,2023-01-13,free,doctor
4301,2023-01-30,free,doctor
4302,2023-01-07,premium,referral
4303,2023-01-09,premium,organic
4304,2023-01-20,free,doctor
4305,2023-01-01,premium,referral
4306,2023-03-02,free,organic
4307,2023-01-26,free,ads
4308,2023-01-22,free,ads
4309,2023-02-23,premium,doctor
4310,2023-02-09,premium,referral
4311,2023-01-25,free,ads
4312,2023-02-21,premium,referral
4313,2023-02-25,free,referral
4314,2023-01-22,premium,ads
4315,2023-01-29,premium,referral
4316,2023-01-22,free,ads
4317,2023-01-28,premium,doctor
4318,2023-02-22,free,organic
4319,2023-02-22,free,organic
4320,2023-02-25,free,doctor
4321,2023-02-11,free,ads
4322,2023-02-08,premium,ads
4323,2023-01-09,free,ads
4324,2023-01-20,free,ads
4325,2023-01-21,premium,doctor
4326,2023-02-08,premium,organic
4327,2023-03-02,free,referral
4328,2023-02-14,premium,referral
4329,2023-01-13,free,organic
4330,2023-01-31,premium,doctor
4331,2023-01-21,free,referral
4332,2023-01-12,free,organic
4333,2023-01-26,free,doctor
4334,2023-01-21,free,referral
4335,2023-01-19,free,ads
4336,2023-02-17,free,ads
4337,2023-02-14,free,doctor
4338,2023-02-10,premium,ads
4339,2023-02-01,free,doctor
4340,2023-02-06,free,organic
4341,2023-02-20,free,organic
4342,2023-01-16,free,referral
4343,2023-01-21,premium,doctor
4344,2023-01-25,premium,referral
4345,2023-01-18,free,referral
4346,2023-02-22,free,organic
4347,2023-02-20,premium,referral
4348,2023-01-26,free,ads
4349,2023-01-24,premium,referral
4350,2023-01-08,free,doctor
4351,2023-03-01,premium,ads
4352,2023-02-06,free,organic
4353,2023-01-13,free,doctor
4354,2023-02-07,premium,ads
4355,2023-02-04,free,doctor
4356,2023-01-12,free,ads
4357,2023-02-13,free,doctor
4358,2023-02-19,free,doctor
4359,2023-02-05,free,ads
4360,2023-01-02,free,organic
4361,2023-03-02,free,organic
4362,2023-02-16,free,doctor
4363,2023-01-30,premium,doctor
4364,2023-03-02,free,organic
4365,2023-02-15,free,organic
4366,2023-01-14,free,referral
4367,2023-01-29,free,organic
4368,2023-02-21,free,doctor
4369,2023-01-19,free,ads
4370,2023-02-23,free,organic
4371,2023-02-14,free,referral
4372,2023-01-05,free,referral
4373,2023-02-22,free,referral
4374,2023-02-24,free,ads
4375,2023-02-20,free,organic
4376,2023-02-20,free,organic
4377,2023-01-27,free,organic
4378,2023-02-13,premium,ads
4379,2023-02-01,free,ads
4380,2023-01-09,free,doctor
4381,2023-02-10,free,referral
4382,2023-01-20,free,referral
4383,2023-01-16,free,organic
4384,2023-01-17,free,ads
4385,2023-02-12,premium,ads
4386,2023-01-10,free,organic
4387,2023-02-15,premium,organic
4388,2023-01-28,free,doctor
4389,2023-02-20,free,referral
4390,2023-01-25,free,referral
4391,2023-01-05,free,referral
4392,2023-01-29,free,doctor
4393,2023-02-08,free,organic
4394,2023-01-31,free,organic
4395,2023-02-07,premium,referral
4396,2023-01-26,premium,referral
4397,2023-02-04,free,doctor
4398,2023-02-02,free,ads
4399,2023-03-01,free,ads
4400,2023-02-28,free,referral
4401,2023-02-25,free,doctor
4402,2023-02-14,free,referral
4403,2023-01-27,free,ads
4404,2023-02-04,free,referral
4405,2023-01-03,premium,ads
4406,2023-02-20,free,ads
4407,2023-01-24,premium,ads
4408,2023-02-14,free,organic
4409,2023-02-27,free,organic
4410,2023-02-21,free,referral
4411,2023-02-04,free,ads
4412,2023-02-08,free,organic
4413,2023-02-10,free,referral
4414,2023-02-28,free,referral
4415,2023-01-06,free,referral
4416,2023-01-07,free,referral
4417,2023-02-19,free,referral
4418,2023-01-16,free,doctor
4419,2023-02-12,free,ads
4420,2023-02-12,free,referral
4421,2023-01-23,free,doctor
4422,2023-01-11,premium,ads
4423,2023-02-11,free,organic
4424,2023-02-09,premium,referral
4425,2023-01-03,free,doctor
4426,2023-02-06,free,organic
4427,2023-02-11,free,doctor
4428,2023-02-13,free,ads
4429,2023-02-11,free,ads
4430,2023-01-26,premium,organic
4431,2023-02-18,free,doctor
4432,2023-01-22,free,referral
4433,2023-02-20,free,referral
4434,2023-01-28,premium,organic
4435,2023-01-07,free,organic
4436,2023-01-01,free,organic
4437,2023-01-07,free,doctor
4438,2023-01-17,premium,referral
4439,2023-01-15,premium,referral
4440,2023-02-02,free,referral
4441,2023-02-17,premium,organic
4442,2023-02-03,premium,referral
4443,2023-02-05,free,ads
4444,2023-02-07,free,organic
4445,2023-02-14,free,referral
4446,2023-02-06,premium,doctor
4447,2023-01-15,free,organic
4448,2023-01-29,premium,ads
4449,2023-01-24,free,ads
4450,2023-01-26,premium,doctor
4451,2023-01-30,free,doctor
4452,2023-02-19,free,organic
4453,2023-02-13,premium,organic
4454,2023-02-07,premium,ads
4455,2023-02-14,premium,doctor
4456,2023-02-02,free,organic
4457,2023-01-10,free,ads
4458,2023-01-23,free,doctor
4459,2023-01-02,free,ads
4460,2023-01-31,free,referral
4461,2023-01-07,free,doctor
4462,2023-01-19,free,organic
4463,2023-01-27,premium,organic
4464,2023-02-28,free,referral
4465,2023-01-06,free,doctor
4466,2023-01-08,free,ads
4467,2023-02-23,free,organic
4468,2023-03-02,free,referral
4469,2023-02-16,premium,referral
4470,2023-01-10,premium,doctor
4471,2023-01-23,premium,doctor
4472,2023-01-20,premium,organic
4473,2023-01-22,free,referral
4474,2023-01-30,free,ads
4475,2023-02-20,free,referral
4476,2023-01-14,free,ads
4477,2023-02-03,free,ads
4478,2023-01-31,free,organic
4479,2023-01-23,free,referral
4480,2023-01-31,free,ads
4481,2023-01-07,free,doctor
4482,2023-01-29,free,ads
4483,2023-02-16,free,doctor
4484,2023-02-14,free,doctor
4485,2023-01-29,free,referral
4486,2023-01-21,premium,doctor
4487,2023-01-05,free,ads
4488,2023-01-20,free,doctor
4489,2023-01-03,premium,referral
4490,2023-02-21,free,organic
4491,2023-02-15,free,ads
4492,2023-01-08,free,ads
4493,2023-01-02,free,referral
4494,2023-02-24,premium,referral
4495,2023-01-22,premium,referral
4496,2023-02-11,free,referral
4497,2023-01-07,free,ads
4498,2023-02-13,free,organic
4499,2023-02-21,free,doctor
4500,2023-01-11,free,doctor
4501,2023-03-01,free,organic
4502,2023-02-17,free,organic
4503,2023-01-16,free,organic
4504,2023-02-03,free,referral
4505,2023-01-12,free,ads
4506,2023-02-05,free,ads
4507,2023-01-11,premium,ads
4508,2023-01-22,free,referral
4509,2023-02-05,free,ads
4510,2023-01-28,premium,referral
4511,2023-01-30,free,ads
4512,2023-01-15,free,organic
4513,2023-02-21,free,doctor
4514,2023-01-26,free,doctor
4515,2023-02-10,free,referral
4516,2023-01-12,free,ads
4517,2023-01-12,free,doctor
4518,2023-02-10,premium,organic
4519,2023-02-12,free,organic
4520,2023-01-28,free,organic
4521,2023-01-26,premium,referral
4522,2023-01-02,free,referral
4523,2023-02-17,premium,ads
4524,2023-02-09,free,organic
4525,2023-02-26,premium,ads
4526,2023-01-13,free,ads
4527,2023-01-29,premium,organic
4528,2023-02-07,premium,ads
4529,2023-01-28,free,doctor
4530,2023-01-25,free,referral
4531,2023-01-01,free,ads
4532,2023-02-15,free,organic
4533,2023-01-14,free,referral
4534,2023-01-14,free,referral
4535,2023-01-18,free,ads
4536,2023-02-18,free,doctor
4537,2023-02-15,free,ads
4538,2023-02-21,free,doctor
4539,2023-02-20,free,referral
4540,2023-01-05,free,ads
4541,2023-02-06,free,organic
4542,2023-01-07,free,ads
4543,2023-02-21,free,doctor
4544,2023-02-25,free,doctor
4545,2023-02-04,free,ads
4546,2023-01-12,premium,doctor
4547,2023-01-24,free,referral
4548,2023-01-21,free,ads
4549,2023-01-13,free,doctor
4550,2023-01-30,premium,ads
4551,2023-01-08,premium,ads
4552,2023-01-17,free,organic
4553,2023-02-12,free,ads
4554,2023-02-25,premium,organic
4555,2023-02-01,free,doctor
4556,2023-02-03,free,organic
4557,2023-02-10,free,organic
4558,2023-01-21,free,organic
4559,2023-02-08,premium,referral
4560,2023-01-25,premium,organic
4561,2023-02-09,premium,ads
4562,2023-01-26,free,organic
4563,2023-02-07,premium,ads
